date,id,link,local,text,title
 05/07/16 às 08h06,ID: 19532965,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/descaso-com-passageiros-da-linha-431-viacao-riacho-grande_HSF2J4KiSp1X8J5w/, São Bernardo do Campo - SP,"Bom mais uma vez não entendo o porque chega período de ferias vocês tiram ônibus da linha, ontem cheguei no Terminal Sacoma por volta das 18:20 a primeira fila do 431 da Viação Riacho Grande ja estava enorme tive que ir pra segunda fila onde o ônibus só foi sair as 19:20, andou um pouco e começou a apresentar falhas, o motorista coitado tentou levar o máximo que conseguiu mas não foi muito longe parou na Av Castelo Branco. Primeiro, precisamos de mais onibus nas linhas e não me respondam com uns horarios absurdos que eu não sei de onde vocês tiram, mas certamente não condiz com o real, segundo deem uma passadinha no terminal após as 18 e vejam como está lindo, cheio de gente esperando onibus que não tem, terceiro quem está de ferias são os alunos e não os trabalhadores que precisam desses onibus, ja pagamos uma passagem carissima pra ter que ouvir que tem menos onibus na linha porque o pessoal esta de ferias, ja que é pra tirar onibus que tire 153 que TODOS sabem que passam nas faculdades o 431 mal atende a FEI, quarto, façam revisão nesses onibus que vivem caindo aos pedaços.Quinto, espero uma solução!",Descaso com passageiros da Linha 431 Viação Riacho Grande
 04/07/16 às 17h17,ID: 19523311,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/onibus-nao-passa-489-embu-itapevi_CwiwC7RXGTG2VfR9/, Osasco - SP,"Moro a 3 anos na região de cotia,onde somente este ônibus passa, o horário dele já é complicado por ser de hora em hora pelo motivo de ter poucos passageiros, mas poxa mesmo assim não passa no horário ou quando não passa e não somos avisados.O pior é que perdemos compromissos de trabalho. E ai vamos ser ressarcidos por isso.Deveriam ter um pouco mas de respeito com o cidadão que depende tanto deste ônibus.Já moramos em um lugar difícil e não temos estrutura.Vamos ai EMTU contrata mais profissionais para dirigir esta linha ou colocar um fiscal.Pelo amor de Deus !!!",Ônibus não passa -489 (Embu-Itapevi)
 03/07/16 às 07h30,ID: 19498899,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/linha-177-ribeirao-pires_w1923RS7vyW0_zta/, Ribeirão Pires - SP,"Ontem 02/07 às 9h a linha 177 passou pela prefeitura de Ribeirão Pires e eu e meu irmão corremos para não perdê-lo , porém ele estava na faixa do meio ao invés da faixa da direita e por isso não parou.Além de está linha nunca passar nos horários do site, e os ônibus quebrarem com frequência e os veículos que andam, ainda circulam em situações precárias, somos obrigados a esperar 50 minutos por outro ônibus porque o motorista não estava na faixa correta.",Linha 177 Ribeirão Pires
 02/07/16 às 15h40,ID: 19494395,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/falta-de-onibus-e-super-lotados-os-que-passam_UtnO3Cy62Sf1a3UR/, Campinas - SP,"falta de ônibus nos horários de pico e principalmente de final de semana, e principalmente os que passam esses horários e dias estão sempre lotados com pessoas em pé e sem espaço.",Falta de ônibus e super lotados os que passam
 02/07/16 às 15h17,ID: 19494183,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/emtu-636_Qm9xYjItZwB66anb/, Sumaré - SP,"O onibus 636 que sai as 8:11 da rodoviária chega em Nova Veneza e não da conta de pegar todos os passageiros. Está linha esta em condições desumanas onde até os acentos preferenciais não são o suficientes. Exatamente hoje deveria ter em torno de 100 pessoas no ônibus e além disso a linha será estendida semana que vem para Nova Odessa. Agora fica a questão se nem Nova Veneza o ônibus não está dando conta de pegar, pois ha muitos passageiros imagine agora acrescentando Nova Odessa no mesmo ônibus?  Está uma calamidade pegar ônibus para Campinas de sabado antes desse ônibus só tem um 7:20.  E muitas pessoas precisam estar em Campinas as 9 horas.",EMTU 636
 01/07/16 às 15h41,ID: 19480995,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/problema-no-cartao-bom-e-mau-atendimento-de-funcionarios_Y7iCHTWbGCWbE0ZC/, Guarulhos - SP,"Assim que ingressei na universidade por meio do Prouni (no dia 23/03/16), solicitei meu cartão Bom escolar (Passe livre) e meu cartão da SPtrans. O cartão da SPtrans chegou em menos de um mês, porém até agora nada do cartão Bom. Recebi no dia 16/06/16 um e-mail da EMTU dizendo que faltava a comprovação de Bolsa do Prouni, e que para regularizar eu teria que enviar em anexo pelo e-mail a minha cópia de concessão de bolsa. Assim o fiz. Digitalizei o documento e enviei. Porém, até agora não obtive nenhuma resposta e toda vez que tento ligar para a empresa eles não atendem, ou quando atendem desligam na minha cara. Preciso resolver logo isso, pois já se passarem 3 meses e estou tendo que pagar R$ 10,40 de condução TODOS os dias para ir a faculdade.",Problema no cartão BOM e mau atendimento de funcionários
 30/06/16 às 13h28,ID: 19456479,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/linha-164_YvlSaPgIbiaMs_9X/, Itapecerica da Serra - SP,"Prezados vim fazer meu apelo referente a linha nº 164 , A cada dia que passa temos notado a diminuição de ônibus nesta linha. Trabalhadores que, como eu, dependem desta condução para trabalhar tem ficado cada vez mais abandonados pela empresa de ônibus Miracatiba. Na data de 29/06/2016 a empresa retirou mais um ônibus da linha alegando que o ônibus estaria em período de férias escolares, ficando agora somente UM ônibus atendendo o percurso. Todos os usuários desta linha se sentem desrespeitados por conta destas atitudes da Miracatiba, que busca ocultamente a extinção da linha 164 - Itapecerica da Serra - Terminal Tietê. Cobramos providências por parte da EMTU. Precisamos de novos horários e principalmente que o das 17h45 de retorno volte",Linha 164
 29/06/16 às 16h35,ID: 19438637,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/nao-consigo-obter-o-bilhete-escolar_c-knucPx7XUU-7Qx/, Cotia - SP,"MINHA IRMÃ ESTUDA NA ETEC E NÃO CONSEGUE RECEBER O BILHETE ESCOLAR, ELA PEGA DUAS CONDUÇÕES POR DIA E ESTÁ CONSTANDO CEP INVALIDO NO SISTEMA POREM VAMOS A ESCOLA E MESMA PEDE DIZ PARA AGUARDAMOS O RETORNO DA EMTU, TENTAMOS ENTRAR EM CONTATO COM A EMPRESA O TELEFONE SÓ CHAMA, NO SITE PEDE PARA CONTACTARMOS A ESCOLA, ENFIM NADA SE RESOLVE.SÓ QUEREMOS O QUE É DE DIRETO, PAGAMOS A TAXA E TUDO MAIS PRECISO DO BLLHETE ANTES DO FIM DA 1°QUINZENA DE JULHO/16 NÃO TEMOS MAIS COMO PAGAR A PASSAGEM DELA PARA IR Á ESCOLA. CASO NÃO SE RESOLVA VOU ENTRAR COM UM PROCESSO CONTRA A EMTU.AGUARDO",NÃO CONSIGO OBTER O BILHETE ESCOLAR
 28/06/16 às 14h14,ID: 19410315,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/transporte-coletivo-atendimento-emtu_8eUQI5fMtarvrXML/, Sumaré - SP,"Boa tarde! Primeiramente gostaria de informar que estou TOTALMENTE INSATISFEITA com o transporte coletivo de Sumaré (OURO VERDE). Ligo diariamente na EMTU para reclamar dos transportes públicos, mas até hoje percebo que nada mudo. Desde o dia 18/05/2016, que tento entrar em contato com a EMTU para obter uma resposta sobre o protocolo n° 426579, mas até hoje espero resposta e a empresa não atende minhas ligações e também não responde os e-mails. O motivo das reclamações é referente a linha 636 (Campinas/Sumaré), primeiramente eu acho um absurdo esperar mais de 1h por um ônibus, na rodoviária de Campinas a imagem é clara, chegam a formar até 4 filas enormes de passageiros que dependem do transporte (segue foto). NO dia 20/06/2016 sai de minha casa e fui para o ponto de ônibus  exatamente ás 17:00, pois liguei na Ouro Verde e confirmei no site da EMU, que teria ônibus  ás 17:20 para a Unicamp (652). Esperei..esperei até ás 17:40 e resolvi ligar na Ouro Verde para saber o que houve, e fui informada que os ônibus estavam rodando normalmente. Passaram 5 minutos o ônibus 652 passou, mas somente com o motorista e o cobrador com as luzes interior todas apagadas, dei o sinal para o ônibus parar e o motorista fez sinal que não estava rodando. Liguei novamente na Ouro Verde e falaram que os ônibus estavam rodando normalmente e que o próximo ônibus era somente ás 18:25. Nesse período de intervalo tentei ligar por diversas vezes na EMTU, porém ninguém atendeu. Exatamente ás 18:40, o ônibus ainda não havia passado, liguei novamente na Ouro Verde, e eles informaram que os ônibus estavam rodando normalmente e que não havia nenhum problema que era para eu esperar mais um pouco. Esperei desde ás 17:00 até as 19:20 para pegar o ônibus da Unicamp (652). Isso é um absurdo, não ando de graça nos transportes, eu pago pelo transporte o minimo é que passem corretamente nos horários estabelecidos. Espero que por aqui a EMTU, me dê uma resposta, e que os ônibus rodem nos horarios corretos.",Transporte coletivo/ Atendimento EMTU
 25/06/16 às 11h45,ID: 19358301,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/passe-livre_Tr_Oqtq4GQ3a5WMQ/, Taboão da Serra - SP,"Desde de maio de 2016,estou com problemas com a empresa.falaram que meus documentos estava  com erro,pediram para que eu envirense por e-mail meus documentos. Fiz tudo como a empresa me solicitou. mandei o e-mail  dia 26 de maio. até hoje não obtive resposta.Tento entrar em contato com eles mas o numero que esta disponível para atendimento na sua pagina, não funciona. Enfim tenho direito ao serviço mas não consigo utilizar . Aguardo retornoIvanilda",Passe Livre
 23/06/16 às 19h35,ID: 19333543,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/desorganizacao-e-descaso-na-troca-do-passe-livre_zOoPYnz4JFtPa3jr/, São Vicente - SP,"Sou estudante e utilizo o passe livre desde que o benefício foi instituído pela EMTU na Baixada Santista.No dia 10/06/16, recebi um e-mail com o aviso de que o transporte intermunicipal seria assumido pela BR Mobilidade a partir de 19/06 e que um pré-cadastro deveria ser feito através do site da nova empresa a fim de que o benefício do passe livre pudesse ser mantido.No mesmo dia fiz o pré-cadastro, que exigia todos os mesmos documentos que a EMTU já exigiu no começo do ano: foto 3x4, comprovante de residência, documento com foto, declaração de matrícula. Fui informada, ao fim do pré-cadastro, que deveria me dirigir a uma loja da Piracicabana escolhida a partir do dia 17/06.Ao chegar lá, a atendente me diz que resta apenas esperar. A mesma história de sempre: em função da alta demanda, não havia previsão de quando o novo cartão ficaria pronto. Se eu tivesse sido uma das primeiras a solicitar, ela disse que eu talvez tivesse sorte. Pergunto se posso entrar em contato pelo 0800 para saber se o cartão já está pronto, e ela diz que em função da demanda eu poderia não ser atendida. Basicamente, é preciso ir até a loja a todo momento apenas para saber se o cartão está pronto ou não.Preocupada, perguntei até quando o antigo cartão seria aceito. Ela me diz que, se tivesse saldo, ele deveria continuar ativo até o fim de junho. Fico mais tranquila. No dia 19/06, porém, subo no ônibus e o cartão não passa na leitora. O motorista, que já devia estar irritado de repetir a mesma história o dia inteiro, foi curto e grosso: esse cartão não passa mais desde ontem, ou paga a tarifa ou desembarca. Os idosos entre 60 e 64 anos que tentavam embarcar ouviram a mesma história.Quando pensei que ter sido enganada pela atendente da loja, que me disse que o cartão continuaria sendo aceito, seria a pior coisa... vejo um cartaz dentro do ônibus. Lá diz que os cartões antigos não seriam mais aceitos a partir do dia 19/06 e que estudantes e idosos deveriam providenciar os novos cartões. Enquanto isso, deveriam pagar a tarifa inteira. Assim mesmo, na cara dura.E fica ainda pior: no dia 21/06, após as 22h, recebo um e-mail que me informa que será necessário refazer o pré-cadastro no site da BR Mobilidade. Agora, além de toda a documentação anteriormente enviada, eles exigem a cartela da EMTU que informa as linhas de ônibus liberadas. Mais uma vez, a data de entrega do novo cartão se extende e não há previsão concreta.Em função da confusão, o jornal da região anunciou no dia 22/06 que o cartão antigo continaria sendo aceito por mais 45 dias, para que todos tivessem tempo de se adaptar. Porém, ao tentar passar meu cartão, ele continuou não sendo lido pela máquina do ônibus.Esse é apenas o meu caso, apenas mais um no meio de muitas outras histórias de descaso total da EMTU, da Piracicabana com o passageiro. O resumo de toda essa reclamação é que o estudante que utilizada o passe livre, ou seja, que comprovadamente passa por dificuldades financeiras e que tem direito (e necessidade!) do transporte gratuito para estudar se vê obrigado a pagar no mínimo R$4,15 por um coletivo mal conservado e superlotado. Fazendo as contas, são mais de R$40,00 por semana apenas para ir e voltar da faculdade. No fim do mês isso faz muita diferença.Não é de hoje, e não é apenas nesse momento de transição que a Piracicabana e EMTU são desorganizadas, sem um mínimo de respeito pelo passageiro, que é um cliente que paga pelo serviço e não alguém pedindo por um favor de graça. A burocracia não tem fim e os funcionários são completamente desinformados e despreparados para lidar com o público (isso quando não tratam as pessoas de forma grosseira).Fico cada vez mais decepcionada e mais frustrada com o transporte público, que deveria facilitar e não complicar a vida das pessoas. O que é mais frustrante é saber que a empresa não se importa nem mesmo em fingir que se preocupa com o cliente, porque apesar de todos os problemas, por mais horrível que seja, todos dependem desse serviço no seu dia-a-dia e não tem outra opção.",Desorganização e descaso na troca do passe livre
 23/06/16 às 13h58,ID: 19325801,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/resposta-no-atendimento-via-fale-conosco-ou-telefonico_JMEEnFtmAYp3d5_2/, Guarulhos - SP,"Eu era passe-livre no ano de 2015, entrando o ano de 2016 tem que ser feito a revalidação, fiz e mesmo assim não retornou meu cartão, onde obtive a informação que era requisição e não revalidação, porém para obter essas informações tive que me descolar de Guarulhos até São Bernardo do campo onde o atendimento é feito via telefone, o mesmo telefone que não obtive resposta nenhuma de minha residencia. Fiz o que foi me explicado via telefone, porém o retorno da EMTU para tornar meu cartão passe livre aguardo até o atual momento e o telefone continua não sendo possível o contato, e minha ida novamente até a EMTU implicaria a mais um dia de falta em meu serviço, pois o atendimento é até as 16h.",RESPOSTA NO ATENDIMENTO VIA FALE-CONOSCO/ OU TELEFÔNICO
 23/06/16 às 09h47,ID: 19318753,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/motorista-despreparado_66TIwF82PCfWkttQ/, São Paulo - SP,"Hoje, dia 23/06, peguei o ônibus 102 - São Caetano do Sul | IV Centenário, no primeiro ponto da Av. Rebello (Vila Califórnia), às 8:20.Entrei e passei meu cartão, porém ao mesmo tempo o motorista liberou a catraca para a pessoa que estava ATRÁS de mim, sem mesmo esperar eu passar.Passei a catraca, e para minha surpresa, o motorista começou a gritar comigo, dizendo que eu teria que voltar e pagar pois ele tinha liberado para a moça que entrou DEPOIS de mim. Ou seja, motorista completamente desatento.Eu expliquei que meu cartão tinha validado sim, pois no visor apareceu o saldo. Mesmo assim continuou a gritar, me chamando de malandra entre outros xingamentos, na frente de todos os passageiros.Foi realmente constrangedor.Na hora da parada, voltei para a porta da frente para tentar explicar novamente. Como estava alterado, ainda falando alto, percebi que não teria jeito e faria a reclamação.Não sei informar seu nome, pois ao perguntar por duas vezes, a única resposta que ouvi foi NÃO TE INTERESSA!Mas o ônibus estacionou no ponto final exatamente às 8:30.É inadmissível esse tipo de comportamento.Realmente espero que seja tomada alguma atitude, foi ofensivo e constrangedor.Pego essa mesma linha há 3 anos e nunca tinha passado por problemas.",Motorista despreparado
